811	1	hi	Would you like something in the cheap , moderate , or expensive price range?	none	none	moderate
811	2	i need it in the north part of town	royal standard is a great restaurant	north	none	moderate
811	3	is there anything else	tandoori palace is in the north part of town .	north	none	moderate
811	4	what is the address	golden wok is in the north part of town .	north	none	moderate
811	5	and what kind of food is it i east area	Sure , golden wok is on 191 Histon Road Chesterton	north	none	moderate
811	6	thank you goodbye	golden wok serves chinese food	north	none	moderate
812	0	ok i'd like a expensive restaurant	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	expensive
812	1	ok	What part of town do you have in mind?	south	none	expensive
812	2	south	What part of town do you have in mind?	south	none	expensive
812	3	and	What kind of food would you like?	south	none	expensive
812	4	ok	the good luck chinese food takeaway is a nice place in the south of town and the prices are expensive	south	none	expensive
812	5	what is the address	taj tandoori is a nice place in the south of town and the prices are expensive	south	none	expensive
812	6	thank you good bye	Sure , taj tandoori is on 64 Cherry Hinton Road Cherry Hinton	south	none	expensive
813	0	hi i'm looking for a rest	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
813	1	any area	What part of town do you have in mind?	dontcare	none	none
813	2	in the korean food	What kind of food would you like?	dontcare	singaporean	none
813	3	i'm looking for in the korean food	little seoul serves korean food	dontcare	singaporean	none
813	4	what about european	little seoul serves korean food	dontcare	european	none
813	5	food	little seoul is a great restaurant	dontcare	european	none
813	6	where	I am sorry but there is no other korean restaurant that matches your request	dontcare	european	none
813	7	what is the phone number of that thank you	little seoul is a great restaurant	dontcare	european	none
813	8	okay	Sorry, I can't hear you	dontcare	european	none
813	9	thank you goodbye	I am sorry but there is no other korean restaurant that matches your request	dontcare	european	none
814	0	yes	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
814	1	any area	What part of town do you have in mind?	dontcare	none	none
814	2	english food	What kind of food would you like?	dontcare	danish	none
814	3	mediterranean	I'm sorry but there is no restaurant serving english food	dontcare	mediterranean	none
814	4	i don't care	Would you like something in the cheap , moderate , or expensive price range?	dontcare	mediterranean	dontcare
814	5	what is the address	the gardenia serves mediterranean food	dontcare	mediterranean	dontcare
814	6	phone number	Sure , the gardenia is on 2 Rose Crescent City Centre	dontcare	mediterranean	dontcare
814	7	and the post code	The phone number of the gardenia is 01223 356354 .	dontcare	mediterranean	dontcare
814	8	thank you goodbye	The post code of the gardenia is C.B 2, 3 L.L	dontcare	mediterranean	dontcare
815	0	i need a restaurant in west part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	west	none	none
815	1	i don't care	Would you like something in the cheap , moderate , or expensive price range?	west	none	dontcare
815	2	a creative food	What kind of food would you like?	west	creative	dontcare
815	3	i have thai	Sorry there is no creative restaurant in the west of town	west	thai	dontcare
815	4	what is the address	sala thong is a nice restaurant in the west of town serving thai food	west	thai	dontcare
815	5	phone number	Sure , sala thong is on 35 Newnham Road Newnham	west	thai	dontcare
815	6	and price range	The phone number of sala thong is 01223 323178 .	west	thai	dontcare
815	7	thank you goodbye	sala thong is in the expensive price range	west	thai	dontcare
816	0	thank you restaurant in the west part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	west	none	none
816	1	thai	What kind of food would you like?	west	thai	none
816	2	yes	You are looking for a thai restaurant right?	west	thai	none
816	3	ok what's the phone number	sala thong is a nice place in the west of town serving tasty thai food	west	thai	none
816	4	just any address	The phone number of sala thong is 01223 323178 .	west	thai	none
816	5	thank you about	Sure , sala thong is on 35 Newnham Road Newnham	west	thai	none
816	6	thank you good bye thank you	sala thong is a great restaurant	west	thai	none
817	0	any moderately priced restaurant serving world food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	world	moderate
817	1	british food	I'm sorry but there is no restaurant serving world food	none	british	moderate
817	2	what is the phone number	saint johns chop house serves british food in the moderate price range	none	british	moderate
817	3	thank you goodbye	The phone number of saint johns chop house is 01223 353110 .	none	british	moderate
818	0	i want to find a expensive restaurant in the east part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	none	expensive
818	1	american	What kind of food would you like?	east	north american	expensive
818	2	can i have the address	sitar tandoori is a nice place in the east of town and the prices are expensive	east	north american	expensive
818	3	what type of food is that	Sure , sitar tandoori is on 43 High Street Cherry Hinton Cherry Hinton	east	north american	expensive
818	4	thank you goodbye	sitar tandoori serves indian food	east	north american	expensive
819	0	i want to find a moderately priced restaurant in the east	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	none	moderate
819	1	can i have the address	rajmahal is a nice restaurant in the east of town in the moderate price range	east	none	moderate
819	2	thank you goodbye	Sure , rajmahal is on 7 Barnwell Road Fen Ditton	east	none	moderate
820	0	hi am looking for a expensive restaurant on the east part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	none	expensive
820	1	italian	What kind of food would you like?	east	italian	expensive
820	2	i don't mind	Sorry there is no expensive restaurant in the east of town serving italian food	east	italian	expensive
820	3	the	Sorry there is no expensive restaurant in the east of town serving italian food	east	steakhouse	expensive
820	4	any food that serves any restaurant that's expensive	Sorry there is no expensive restaurant in the east of town serving italian food	east	dontcare	expensive
820	5	can i have the address and post code	grafton hotel restaurant is a nice restaurant in the east of town serving british food	east	dontcare	expensive
820	6	the post code	grafton hotel restaurant is on Grafton Hotel 619 Newmarket Road Fen Ditton , C.B 5, 8 P.A	east	dontcare	expensive
820	7	thank you good bye	The post code of grafton hotel restaurant is C.B 5, 8 P.A	east	dontcare	expensive
821	0	i need a restaurant in the east part of town that serves steakhouse food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	none	none
821	1	how about indian type of food	I'm sorry but there is no restaurant serving steakhouse food	east	indian	none
821	2	how about indian type of food	I'm sorry but there is no restaurant serving steakhouse food	east	indian	none
821	3	can i have the address and the phone number	pipasha restaurant is a nice place in the east of town serving tasty indian food	east	indian	none
821	4	thank you good bye	The phone number of pipasha restaurant is 01223 577786 and it is on Newmarket Road Fen Ditton .	east	indian	none
822	0	i'm looking for a expensive restaurant	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	expensive
822	1	south part of town	What kind of food would you like?	south	none	expensive
822	2	north american	What kind of food would you like?	south	north american	expensive
822	3	expensive danish restaurant	Sorry there is no expensive restaurant in the north of town serving north american food	south	north american	expensive
822	4	how about the south part of town	Sorry there is no expensive restaurant in the north of town serving north american food	south	north american	expensive
822	5	are there any restaurant in the south part of town that or expensive	Sorry there is no expensive restaurant in the south of town serving north american food	south	north american	expensive
822	6	how about indian food	Sorry there is no expensive restaurant in the south of town serving north american food	south	indian	expensive
822	7	and the phone number	taj tandoori is a nice restaurant in the south of town serving indian food	south	indian	expensive
822	8	thank you goodbye	The phone number of taj tandoori is 01223 412299 .	south	indian	expensive
823	0	hi	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
823	1	east part of town i need an expensive restaurant	What part of town do you have in mind?	east	none	expensive
823	2	what is it spanish	What kind of food would you like?	east	spanish	expensive
823	3	can i have their address	royal standard is a nice restaurant in the east of town in the expensive price range	east	spanish	expensive
823	4	what type of food does it serve	Sure , royal standard is on 290 Mill Road City Centre	east	spanish	expensive
823	5	thank you good bye	royal standard serves gastropub food	east	spanish	expensive
824	0	i want to find a cheaper restaurant that serves	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	cheap
824	1	tuscan food	What kind of food would you like?	none	tuscan	cheap
824	2	how about italian food	I am sorry but there is no tuscan restaurant that matches your request	none	italian	cheap
824	3	can i have the address and phone number	la margherita serves italian food .	none	italian	cheap
824	4	thank you good bye	The phone number of la margherita is 01223 315232 and it is on 15 Magdalene Street City Centre .	none	italian	cheap
825	0	i need a restaurant in the west part of town that serves english food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	west	english	none
825	1	how about one that serves british food	Sorry there is no english restaurant in the west of town	west	british	none
825	2	what is the address and the phone number	graffiti is a nice restaurant in the west of town serving british food	west	british	none
825	3	what is the price range	The phone number of graffiti is 01223 277977 and it is on Hotel Felix Whitehouse Lane Huntingdon Road .	west	british	none
825	4	thank you good bye	graffiti is in the expensive price range	west	british	none
826	0	i am looking for a moderately priced restaurant in the south part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	south	none	moderate
826	1	it doesn't matter	What kind of food would you like?	south	dontcare	moderate
826	2	can i have the phone number and post code	pizza hut cherry hinton is a nice place in the south of town and the prices are moderate	south	dontcare	moderate
826	3	post code	The phone number of pizza hut cherry hinton is 01223 323737 .	south	dontcare	moderate
826	4	thank you goodbye	The post code of pizza hut cherry hinton is C.B 1, 7 D.Y	south	dontcare	moderate
827	0		Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
827	1	i want to find a moderately priced restaurant that serves moroccan food	What part of town do you have in mind?	none	moroccan	moderate
827	2	how about spanish type of food	I'm sorry but there is no restaurant serving moroccan food	none	spanish	moderate
827	3	can i get an address phone number and post code	hotel du vin and bistro is in the moderate price range	none	spanish	moderate
827	4	and the post code	The phone number of hotel du vin and bistro is 01223 227330 and it is on 15 - 19 Trumpington Street .	none	spanish	moderate
827	5	thank you good bye	The post code of hotel du vin and bistro is C.B 2, 1 Q.A	none	spanish	moderate
828	0	hi i'm looking for a moderately priced restaurant in the north part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	none	moderate
828	1	british	What kind of food would you like?	north	british	moderate
828	2	is there anything else	I'm sorry but there is no british restaurant in the north of town	north	british	moderate
828	3	i don't want spanish food	I'm sorry but there is no british restaurant in the north of town	north	spanish	moderate
828	4	white	You are looking for a spanish restaurant right?	north	spanish	moderate
828	5	how about english food in the north part of town	I'm sorry but there is no spanish restaurant in the north of town	north	english	moderate
828	6	is there anything else	royal spice is a nice place in the north of town	north	english	moderate
828	7	and have their address	meghna is a nice place in the north of town	north	english	moderate
828	8	the phone number please	Sure , meghna is on 205 Victoria Road Chesterton	north	english	moderate
828	9	and the type of food	The phone number of meghna is 01223 727410 .	north	english	moderate
828	10	thank you good bye	meghna is a great restaurant	north	english	moderate
829	0	i need a cheap restaurant in the west part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	west	none	cheap
829	1	can i have the phone number	la margherita is a nice restaurant in the west of town in the cheap price range	west	none	cheap
829	2	and the address	The phone number of la margherita is 01223 315232 .	west	none	cheap
829	3	thank you goodbye	Sure , la margherita is on 15 Magdalene Street City Centre	west	none	cheap
830	0	i'm looking for	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
830	1	a restaurant that serves german food	Would you like something in the cheap , moderate , or expensive price range?	none	german	none
830	2	how about gastropub	I am sorry but there is no german restaurant that matches your request	none	gastropub	none
830	3	can i have the address phone number	gourmet burger kitchen serves north american food .	none	gastropub	none
830	4	thank you	The phone number of gourmet burger kitchen is 01223 312598 and it is on Regent Street City Centre .	none	gastropub	none
830	5	how about the post code	gourmet burger kitchen is a great restaurant	none	gastropub	none
830	6	thank you goodbye	The post code of gourmet burger kitchen is C.B 2, 1 A.B	none	gastropub	none
831	0	i'm looking for a moderately priced restaurant in the west part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	west	none	moderate
831	1	any kind of food	What kind of food would you like?	west	dontcare	moderate
831	2	may i have the address please	saint johns chop house is a nice place in the west of town and the prices are moderate	west	dontcare	moderate
831	3	thank you good bye	Sure , saint johns chop house is on 21 - 24 Northampton Street	west	dontcare	moderate
832	0	hi i'm looking for korean food in any price range	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	korean	dontcare
832	1	what price range	Sorry, I can't hear you	none	korean	dontcare
832	2	may i have the address and phone number	little seoul is in the expensive price range	none	korean	dontcare
832	3	thank you good bye	The phone number of little seoul is 01223 308681 and it is on 108 Regent Street City Centre .	none	korean	dontcare
833	0	i'm looking for a moderately priced restaurant in the north	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	none	none
833	1	any kind of food	What kind of food would you like?	north	dontcare	none
833	2	may i have the address please	golden wok is a nice place in the north of town and the prices are moderate	north	dontcare	none
833	3	thank you goodbye	Sure , golden wok is on 191 Histon Road Chesterton	north	dontcare	none
834	0	hi i'm looking for a expensive restaurant in the south part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	south	none	expensive
834	1	any kind of food	What kind of food would you like?	south	dontcare	expensive
834	2	may i have the phone number please	the good luck chinese food takeaway is a nice place in the south of town and the prices are expensive	south	dontcare	expensive
834	3	thank you good bye	The phone number of the good luck chinese food takeaway is 01223 244149 .	south	dontcare	expensive
835	0	the	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
835	1	hi i'm looking for world restaurant in the north part of town that serves belgian food	What part of town do you have in mind?	north	belgian	none
835	2	how about chinese food	I'm sorry but there is no restaurant serving world food	north	chinese	none
835	3	where have the phone number please	the nirala is a nice place in the north of town	north	chinese	none
835	4	what type of food	The phone number of the nirala is 01223 360966 .	north	chinese	none
835	5	how about chinese food	the nirala serves indian food	north	chinese	none
835	6	where the phone number please	golden wok is a nice place in the north of town serving tasty chinese food	north	chinese	none
835	7	thank you good bye	The phone number of golden wok is 01223 350688 .	north	chinese	none
836	0	i'm looking for	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
836	1	moderately priced	What part of town do you have in mind?	none	none	moderate
836	2	any kind in the north part of town	What kind of food would you like?	north	none	moderate
836	3	price range	the nirala is a nice restaurant in the north of town serving indian food	north	none	moderate
836	4	may i have the phone number please	the nirala is in the moderate price range	north	none	moderate
836	5	thank you goodbye	The phone number of the nirala is 01223 360966 .	north	none	moderate
837	0	uh i'm looking for cheap	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	cheap
837	1	uh in the north	What part of town do you have in mind?	north	none	cheap
837	2	north part of town	What kind of food would you like?	north	none	cheap
837	3	may i have the address phone number and post code	royal spice is a nice place in the north of town and the prices are cheap	north	none	cheap
837	4	may i have the post code please	The phone number of royal spice is 01733 553355 and it is on Victoria Avenue Chesterton .	north	none	cheap
837	5	thank you goodbye	The post code of royal spice is C.B 4, 1 E.H	north	none	cheap
838	0	uh i'm looking for canapes food in any price range	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	canapes	dontcare
838	1	how about european	I am sorry but there is no canapes restaurant that matches your request	none	european	dontcare
838	2	food	michaelhouse cafe is a great restaurant serving european food and it is in the expensive price range	none	european	dontcare
838	3	in any part of town	What part of town do you have in mind?	dontcare	european	dontcare
838	4	may i have the address and phone number please	michaelhouse cafe serves european food .	dontcare	european	dontcare
838	5	thank you good bye	The phone number of michaelhouse cafe is 01223 309147 and it is on St. Michael's Church Trinity Street City Centre .	dontcare	european	dontcare
839	0	i'm looking for a moderately priced restaurant in the s	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	south	none	moderate
839	1	the south part of town	What part of town do you have in mind?	south	none	moderate
839	2	any type of food	What kind of food would you like?	south	dontcare	moderate
839	3	is there anything else	restaurant alimentum is a nice place in the south of town and the prices are moderate	south	dontcare	moderate
839	4	may i have the phone number and address please	pizza hut cherry hinton is a nice place in the south of town and the prices are moderate	south	dontcare	moderate
839	5	thank you goodbye	The phone number of pizza hut cherry hinton is 01223 323737 and it is on G4 Cambridge Leisure Park Clifton Way Cherry Hinton .	south	dontcare	moderate
840	0	uh north part of town turkish food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	turkish	none
840	1	how about asian oriental	Sorry there is no turkish restaurant in the north of town	north	asian oriental	none
840	2	may i have the address and phone number please	saigon city is a nice restaurant in the north of town serving asian oriental food	north	asian oriental	none
840	3	and the phone number please	Sure , saigon city is on 169 High Street Chesterton Chesterton	north	asian oriental	none
840	4	thank you goodbye	The phone number of saigon city is 01223 356555 .	north	asian oriental	none
841	0	hi i'm looking for a restaurant that serves gastropub food in the price range	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	gastropub	dontcare
841	1	that's correct gastropub food	Let me confirm , You are looking for a restaurant and you dont care about the price range right?	none	gastropub	dontcare
841	2	any part of town	What part of town do you have in mind?	dontcare	gastropub	dontcare
841	3	may i have their address please	royal standard serves gastropub food	dontcare	gastropub	dontcare
841	4	thank you good bye	Sure , royal standard is on 290 Mill Road City Centre	dontcare	gastropub	dontcare
842	0	i'm looking for a cheap restaurant that serves tuscan	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	tuscan	cheap
842	1	i'm looking for a cheap restaurant that serves italian food	Sorry there is no tuscan restaurant in the cheap price range	none	italian	cheap
842	2	any part of town	What part of town do you have in mind?	dontcare	italian	cheap
842	3	may i have the address phone number please	pizza hut city centre is a nice restaurant in the centre of town serving italian food	dontcare	italian	cheap
842	4	and the phone number please	Sure , pizza hut city centre is on Regent Street City Centre	dontcare	italian	cheap
842	5	thank you goodbye	The phone number of pizza hut city centre is 01223 323737 .	dontcare	italian	cheap
843	0		Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
843	1	moderately priced	What part of town do you have in mind?	none	none	moderate
843	2	doesn't matter	What part of town do you have in mind?	dontcare	none	moderate
843	3	yes	Ok , a restaurant in any part of town is that right?	dontcare	none	moderate
843	4	food	golden wok is in the moderate price range	dontcare	swiss	moderate
843	5	swiss food	golden wok is a great restaurant	dontcare	swiss	moderate
843	6	british food	golden wok is a great restaurant	dontcare	british	moderate
843	7	british food	golden wok is a great restaurant	dontcare	british	moderate
843	8	bye	saint johns chop house serves british food in the moderate price range	dontcare	british	moderate
843	9	phone number	cotto serves british food in the moderate price range	dontcare	british	moderate
843	10	phone number	cotto is a great restaurant	dontcare	british	moderate
843	11	thank you goodbye	The phone number of cotto is 01223 302010 .	dontcare	british	moderate
844	0	um	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type .	none	none	none
844	1	should you korean food	What kind of food would you like?	none	none	none
844	2	centre part of town	little seoul serves korean food .	centre	none	none
844	3	phone number	little seoul is a nice restaurant in the centre of town serving korean food	centre	none	none
844	4	price range	Can I help you with anything else?	centre	none	none
844	5	phone number	little seoul is in the expensive price range	centre	none	none
844	6	ok thank you goodbye	The phone number of little seoul is 01223 308681 .	centre	none	none
845	0	hi	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type .	none	none	none
845	1	ok street	Would you like something in the cheap , moderate , or expensive price range?	none	none	cheap
845	2	coffee shop according	saigon city is a great restaurant	south	none	cheap
845	3	ok	saigon city is a great restaurant	south	none	cheap
845	4	next	saigon city is a great restaurant	south	none	cheap
845	5	ok cocktail any part of town	saigon city is a great restaurant	south	none	cheap
845	6	cheap restaurant	saigon city is a great restaurant	south	none	cheap
845	7	south	royal spice is a nice restaurant in the north of town in the cheap price range	south	none	cheap
845	8	centre	the lucky star is a nice restaurant in the south of town in the cheap price range	south	none	cheap
845	9	south	rice house is a nice restaurant in the centre of town in the cheap price range	south	none	cheap
845	10	on the phone number	nandos is a nice restaurant in the south of town in the cheap price range	south	none	cheap
845	11	address	The phone number of nandos is 01223 327908 .	south	none	cheap
845	12	type of food	Sure , nandos is on Cambridge Leisure Park Clifton Way	south	none	cheap
845	13	code	nandos is a nice restaurant in the south of town in the cheap price range	south	none	cheap
845	14	correct	nandos is a nice restaurant in the south of town in the cheap price range	south	none	cheap
845	15	middle	nandos is a nice restaurant in the south of town in the cheap price range	south	none	cheap
845	16	ok	nandos is a nice restaurant in the south of town in the cheap price range	south	none	cheap
845	17	ok can i have kosher	nandos is a nice restaurant in the south of town in the cheap price range	south	none	cheap
845	18	you thank you good bye	nandos is a nice restaurant in the south of town in the cheap price range	south	none	cheap
846	0		Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type .	none	none	none
846	1	mediterranean food	What part of town do you have in mind?	none	mediterranean	none
846	2	phone number	la mimosa serves mediterranean food	none	mediterranean	none
846	3	phone number	la mimosa is a great restaurant	none	mediterranean	none
846	4	thank you goodbye	The phone number of la mimosa is 01223 362525 .	none	mediterranean	none
847	0	ah very	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type .	none	none	none
847	1	east part of	What part of town do you have in mind?	east	none	none
847	2	indian	What kind of food would you like?	east	indian	none
847	3	doesn't matter	Would you like something in the cheap , moderate , or expensive price range?	east	indian	dontcare
847	4	don't care	Sorry would you like something in the cheap price range or you dont care	east	indian	dontcare
847	5	ok ok	pipasha restaurant is a nice place in the east of town serving tasty indian food	east	indian	dontcare
847	6	scandinavian food	curry prince is a nice place in the east of town serving tasty indian food	east	scandinavian	dontcare
847	7	and the address	I'm sorry but there is no restaurant serving scandinavian food	east	scandinavian	dontcare
847	8	phone number	Sure , curry prince is on 451 Newmarket Road Fen Ditton	east	scandinavian	dontcare
847	9	phone number	curry prince is a great restaurant	east	scandinavian	dontcare
847	10	what's the	The phone number of curry prince is 01223 566388 .	east	scandinavian	dontcare
847	11	ok ok	curry prince is a great restaurant	east	scandinavian	dontcare
847	12	telephone number	I'm sorry but there is no restaurant serving scandinavian food	east	scandinavian	dontcare
847	13	can i go or don't i	curry prince is a great restaurant	east	scandinavian	dontcare
847	14	phone number	I'm sorry but there is no restaurant serving scandinavian food	east	scandinavian	dontcare
847	15	the address	curry prince is a great restaurant	east	scandinavian	dontcare
847	16	phone number	Sure , curry prince is on 451 Newmarket Road Fen Ditton	east	scandinavian	dontcare
847	17	thank you goodbye	The phone number of curry prince is 01223 566388 .	east	scandinavian	dontcare
848	0	could i	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
848	1	cheap restaurant	What part of town do you have in mind?	none	none	cheap
848	2	ok what	What part of town do you have in mind?	none	none	cheap
848	3	what about the north part of town	What part of town do you have in mind?	north	none	cheap
848	4	doesn't matter	What kind of food would you like?	north	dontcare	cheap
848	5	yes	You are looking for a restaurant serving any kind of food right?	north	dontcare	cheap
848	6	phone number	royal spice is a nice place in the north of town and the prices are cheap	north	dontcare	cheap
848	7	phone number	royal spice is a great restaurant	north	dontcare	cheap
848	8	light bites	The phone number of royal spice is 01733 553355 .	north	dontcare	cheap
848	9	the address	da vinci pizzeria is a nice place in the north of town and the prices are cheap	north	dontcare	cheap
848	10	ok thank you goodbye	Sure , da vinci pizzeria is on 20 Milton Road Chesterton	north	dontcare	cheap
849	0	international food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	international	none
849	1	moderately priced	the varsity restaurant serves international food .	none	international	moderate
849	2	address	the varsity restaurant is a great restaurant serving international food and it is in the moderate price range	none	international	moderate
849	3	phone number	Sure , the varsity restaurant is on 35 Saint Andrews Street City Centre	none	international	moderate
849	4	thank you goodbye	The phone number of the varsity restaurant is 01223 356060 .	none	international	moderate
850	0	ok	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	none	none
850	1	belgian food	Would you like something in the cheap , moderate , or expensive price range?	none	belgian	none
850	2	scottish	I am sorry but there is no belgian restaurant that matches your request	none	thai	none
850	3	polish food	I am sorry but there is no belgian restaurant that matches your request	none	thai	none
850	4	ha a	I am sorry but there is no polish restaurant that matches your request	none	thai	none
850	5	chinese food	I am sorry but there is no polish restaurant that matches your request	none	thai	none
850	6	uh please the address	ugly duckling serves chinese food .	none	thai	none
850	7	cool	Sure , ugly duckling is on 12 St. Johns Street City Centre	none	thai	none
850	8	call call them	ugly duckling serves chinese food .	none	thai	none
850	9	polish food	ugly duckling serves chinese food .	none	thai	none
850	10	thank you goodbye	I am sorry but there is no polish restaurant that matches your request	none	thai	none
851	0	hi i'm looking for a restaurant in the centre of town serving german is	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	centre	german	none
851	1	how about international food	Sorry there is no german restaurant in the centre of town	centre	international	none
851	2	what is the phone number and price range	the varsity restaurant is a nice restaurant in the centre of town serving international food	centre	international	none
851	3	you good bye	The phone number of the varsity restaurant is 01223 356060 and it is in the moderate price range .	centre	international	none
852	0	i'm looking for a expensive restaurant in the east of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	none	expensive
852	1	i don't care	What kind of food would you like?	east	dontcare	expensive
852	2	which kind of food is there	grafton hotel restaurant is a nice place in the east of town and the prices are expensive	east	dontcare	expensive
852	3	what kind of food	grafton hotel restaurant is a great restaurant	east	dontcare	expensive
852	4	what is the address	grafton hotel restaurant serves british food	east	dontcare	expensive
852	5	thank you good bye	Sure , grafton hotel restaurant is on Grafton Hotel 619 Newmarket Road Fen Ditton	east	dontcare	expensive
853	0	i'd like to find a moderately priced restaurant in the west	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	west	none	moderate
853	1	what is the phone number and address	prezzo is a nice restaurant in the west of town in the moderate price range	west	none	moderate
853	2	thank you goodbye	The phone number of prezzo is 01799 521260 and it is on 21 - 24 Northampton Road .	west	none	moderate
854	0	i'm looking for a cheap restaurant serving european food	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	none	caribbean	cheap
854	1	does it serve caribbean food	the gandhi is in the cheap price range	none	caribbean	cheap
854	2	how about caribbean food	the gandhi serves indian food	none	caribbean	cheap
854	3	what about indian food	I'm sorry but there is no restaurant serving caribbean food	none	indian	cheap
854	4	what is the address	the gandhi is in the cheap price range	none	indian	cheap
854	5	thank you goodbye	Sure , the gandhi is on 72 Regent Street City Centre	none	indian	cheap
855	0	i'm looking for a restaurant in the north part of town that serves french	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	north	french	none
855	1	what is the address phone number and price range	restaurant two two is a nice place in the north of town serving tasty french food	north	french	none
855	2	what is the price range	The phone number of restaurant two two is 01223 351880 and it is on 22 Chesterton Road Chesterton .	north	french	none
855	3	thank you goodbye	restaurant two two is in the expensive price range	north	french	none
856	0	i'd like to find a moderately priced restaurant in the west part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	west	none	moderate
856	1	what is the address and phone number	prezzo is a nice restaurant in the west of town in the moderate price range	west	none	moderate
856	2	thank you goodbye	The phone number of prezzo is 01799 521260 and it is on 21 - 24 Northampton Road .	west	none	moderate
857	0	i like to find a moderately priced restaurant in the east part of town	Hello , welcome to the Cambridge restaurant system? You can ask for restaurants by area , price range or food type . How may I help you?	east	none	moderate
857	1	i don't care	What kind of food would you like?	east	dontcare	moderate
857	2	what is the address and phone number	pizza hut fen ditton is a nice place in the east of town and the prices are moderate	east	dontcare	moderate
857	3	what type of food eating there	The phone number of pizza hut fen ditton is 01223 323737 and it is on Cambridge Retail Park Newmarket Road Fen Ditton .	east	dontcare	moderate
857	4	thank you good bye	pizza hut fen ditton serves italian food	east	dontcare	moderate
